"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2001-12-26",,,"0.01",",,Z,2400","0.2",",,Z,","0.0",",,Z,2400","32",",,Z","15",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2001-12-27",,,"0.00","T,,Z,2400","0.0","T,,Z,","0.0","T,,Z,2400","36",",,Z","20",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2001-12-28",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","45",",,Z","29",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2001-12-29",,,"0.08",",,Z,2400","1.0",",,Z,","1.0",",,Z,2400","35",",,Z","17",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2001-12-30",,,"0.00",",,Z,2400","0.0",",,Z,","0.0","T,,Z,2400","26",",,Z","11",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2001-12-31",,,"0.00","T,,Z,2400","0.0","T,,Z,","0.0","T,,Z,2400","26",",,Z","11",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-01",,,"0.00",",,Z,2400","0.0",",,Z,","0.0","T,,Z,2400","30",",,Z","11",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-02",,,"0.00",",,Z,2400","0.0",",,Z,","0.0","T,,Z,2400","32",",,Z","13",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-03",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","32",",,Z","16",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-04",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","38",",,Z","15",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-05",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","43",",,Z","28",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-06",,,"0.33",",,Z,2400","3.3",",,Z,","1.0",",,Z,2400","38",",,Z","31",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-07",,,"0.00","T,,Z,2400","0.0","T,,Z,","1.0",",,Z,2400","33",",,Z","25",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-08",,,"0.00",",,Z,2400","0.0",",,Z,","1.0",",,Z,2400","42",",,Z","18",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-09",,,"0.00",",,Z,2400","0.0",",,Z,","0.0","T,,Z,2400","57",",,Z","35",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-10",,,"0.03",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","56",",,Z","43",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-11",,,"0.01",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","45",",,Z","29",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-12",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","50",",,Z","25",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-13",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","46",",,Z","27",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-14",,,"0.00","T,,Z,2400","0.0",",,Z,","0.0",",,Z,2400","54",",,Z","40",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-15",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","44",",,Z","26",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-16",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","48",",,Z","23",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-17",,,"0.02",",,Z,2400","0.2",",,Z,","0.0","T,,Z,2400","48",",,Z","28",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-18",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","42",",,Z","22",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-19",,,"0.37",",,Z,2400","3.7",",,Z,","4.0",",,Z,2400","32",",,Z","25",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-20",,,"0.00","T,,Z,2400","0.0",",,Z,","3.0",",,Z,2400","34",",,Z","19",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-21",,,"0.00","T,,Z,2400","0.0",",,Z,","1.0",",,Z,2400","48",",,Z","33",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-22",,,"0.03",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","54",",,Z","26",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-23",,,"1.45",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","62",",,Z","45",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-24",,,"1.92",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","58",",,Z","34",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-25",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","49",",,Z","24",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-26",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","56",",,Z","27",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-27",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","60",",,Z","30",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-28",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","68",",,Z","44",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-29",,,"0.00","T,,Z,2400","0.0",",,Z,","0.0",",,Z,2400","67",",,Z","59",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-30",,,"0.77",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","65",",,Z","49",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-01-31",,,"0.25",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","66",",,Z","47",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-01",,,"0.55",",,Z,2400","0.0","T,,Z,","0.0",",,Z,2400","57",",,Z","31",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-02",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","40",",,Z","29",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-03",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","46",",,Z","30",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-04",,,"0.00","T,,Z,2400","0.0","T,,Z,","0.0",",,Z,2400","38",",,Z","24",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-05",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","37",",,Z","22",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-06",,,"0.05",",,Z,2400","0.2",",,Z,","0.0",",,Z,2400","33",",,Z","24",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-07",,,"0.00","T,,Z,2400","0.0","T,,Z,","0.0","T,,Z,2400","50",",,Z","31",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-08",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","58",",,Z","28",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-09",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","64",",,Z","30",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-10",,,"0.16",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","55",",,Z","36",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-11",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","45",",,Z","30",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-12",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","52",",,Z","31",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-13",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","42",",,Z","27",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-14",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","50",",,Z","20",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-15",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","57",",,Z","35",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-16",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","57",",,Z","30",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-17",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","45",",,Z","29",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-18",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","56",",,Z","25",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-19",,,"0.07",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","60",",,Z","38",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-20",,,"0.37",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","63",",,Z","46",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-21",,,"0.00","T,,Z,2400","0.0",",,Z,","0.0",",,Z,2400","47",",,Z","36",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-22",,,"0.00","T,,Z,2400","0.0","T,,Z,","0.0",",,Z,2400","36",",,Z","25",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-23",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","48",",,Z","20",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-24",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","61",",,Z","27",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-25",,,"0.00","T,,Z,2400","0.0",",,Z,","0.0",",,Z,2400","67",",,Z","47",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-26",,,"0.25",",,Z,2400","0.2",",,Z,","0.0",",,Z,2400","47",",,Z","17",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-27",,,"0.00","T,,Z,2400","0.0","T,,Z,","0.0","T,,Z,2400","23",",,Z","15",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-02-28",,,"0.00",",,Z,2400","0.0",",,Z,","0.0","T,,Z,2400","40",",,Z","14",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-01",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","51",",,Z","26",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-02",,,"0.28",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","50",",,Z","38",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-03",,,"0.02",",,Z,2400","0.2",",,Z,","0.0",",,Z,2400","41",",,Z","15",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-04",,,"0.00","T,,Z,2400","0.0","T,,Z,","0.0","T,,Z,2400","28",",,Z","10",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-05",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","54",",,Z","28",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-06",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","62",",,Z","39",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-07",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","68",",,Z","51",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-08",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","73",",,Z","49",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-09",,,"0.51",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","65",",,Z","30",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-10",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","43",",,Z","28",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-11",,,"0.00","T,,Z,2400","0.0",",,Z,","0.0",",,Z,2400","53",",,Z","24",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-12",,,"0.02",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","55",",,Z","43",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-13",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","63",",,Z","46",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-14",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","68",",,Z","40",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-15",,,"0.26",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","66",",,Z","46",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-16",,,"0.48",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","48",",,Z","38",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-17",,,"0.58",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","49",",,Z","38",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-18",,,"0.05",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","53",",,Z","47",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-19",,,"1.81",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","50",",,Z","46",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-20",,,"0.88",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","51",",,Z","43",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-21",,,"0.00","T,,Z,2400","0.0","T,,Z,","0.0",",,Z,2400","50",",,Z","21",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-22",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","36",",,Z","18",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-23",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","52",",,Z","23",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-24",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","68",",,Z","32",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-25",,,"1.02",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","60",",,Z","38",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-26",,,"1.72",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","42",",,Z","32",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-27",,,"0.00","T,,Z,2400","0.0","T,,Z,","0.0",",,Z,2400","47",",,Z","31",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-28",,,"0.01",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","62",",,Z","30",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-29",,,"0.83",",,Z,2400","0.0","T,,Z,","0.0",",,Z,2400","71",",,Z","45",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-30",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","59",",,Z","38",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-03-31",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","57",",,Z","44",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-01",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","59",",,Z","34",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-02",,,"0.00","T,,Z,2400","0.0",",,Z,","0.0",",,Z,2400","78",",,Z","47",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-03",,,"0.14",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","47",",,Z","35",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-04",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","48",",,Z","31",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-05",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","51",",,Z","29",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-06",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","48",",,Z","33",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-07",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","68",",,Z","31",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-08",,,"0.22",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","72",",,Z","56",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-09",,,"0.01",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","60",",,Z","43",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-10",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","66",",,Z","39",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-11",,,"0.00",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","80",",,Z","44",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-12",,,"0.15",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","73",",,Z","59",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-13",,,"1.36",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","71",",,Z","57",",,Z",,,,,,,,,,,,,,,,
"USC00154958","LOUISVILLE WEATHER FORECAST OFFICE, KY US","38.1151","-85.6445","192.6","2002-04-14",,,"0.39",",,Z,2400","0.0",",,Z,","0.0",",,Z,2400","71",",,Z","61",",,Z",,,,,,,,,,,,,,,,
